"","link","page","ad_url","ad_number","text","title","price","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"133","https://bikehub.co.za/classifieds/g/bikes?page=10",10,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/484601/kestrael-super-light-4000",212,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Kestrael SL 4000 Front Derailleur Shimano 105 Rear Derailleur Shimano 105.,10 speed Shifters Shimano Crankset Rotor 3D Cassette Shimano Ultegra Chain Shimano Ultegra Brakes TRP Wheels Shimano Ultegra Tyres Hutchinson Sector 28c Stem Ritchey Comp Handlebar Oval Concepts Carbon Seatpost Kestrael SL Saddle Prologue Pedals Shimano","Kestrael Super Light 4000",13500,5,"NA for bikehub",NA,"Kestrael Super Light 4000 Northern Cape, Kimberley, Hadison Park used R 13,500 Insure from R 22.67 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Karlchen (3 Reviews) ","Kestrael Super Light 4000 Northern Cape, Kimberley, Hadison Park used R 13,500 Insure from R 22.67 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Karlchen (3 Reviews) ",NA,22,2,"2021-07-07 12:28:56","Northern Cape","triathlon and time trial bikes"
"134","https://bikehub.co.za/classifieds/g/bikes?page=10",10,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/483832/scott-scale-920-m-carbon-29er",215,"Dealer / business userInfo box: Frame Carbon Fork Fox Front Derailleur Shimano SLX Rear Derailleur Shimano XT Shifters Shimano SLX Crankset Shimano XT Cassette Shimano Chain 10 SPD Brakes Shimano SLX Wheels Syncros Tyres NA Stem Syncros Handlebar Syncros Seatpost Syncros Saddle Syncros Pedals NA","Scott Scale 920 (M) carbon 29er",19299,6,"NA for bikehub",NA,"Scott Scale 920 (M) carbon 29er Gauteng, Johannesburg used R 19,299 Insure from R 32.41 Message Seller Phone Number Sold by: Robbie hub Dealer / business user ","Scott Scale 920 (M) carbon 29er Gauteng, Johannesburg used R 19,299 Insure from R 32.41 Message Seller Phone Number Sold by: Robbie hub Dealer / business user ",NA,26,8,"2021-07-07 12:29:02","Gauteng","hardtail mountain bikes"
"135","https://bikehub.co.za/classifieds/g/bikes?page=10",10,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/484596/trek-alpha-ali-495cm",218,"Your payment is held securely until you receive the goods.Info box: Frame TREK Fork Suntour","Trek Alpha Ali 49.5cm",3000,2,"NA for bikehub",NA,"Trek Alpha Ali 49.5cm Gauteng, Pretoria, Olympus used R 3,000 Insure from R 5.04 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EtiennevdMerwe ","Trek Alpha Ali 49.5cm Gauteng, Pretoria, Olympus used R 3,000 Insure from R 5.04 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EtiennevdMerwe ",NA,10,1,"2021-07-07 12:29:08","Gauteng","hardtail mountain bikes"
"136","https://bikehub.co.za/classifieds/g/bikes?page=10",10,"https://bikehub.co.za/classifieds/item/track-bikes/484593/ckt-658-black-track-bike-small",219,"Your payment is held securely until you receive the goods.Info box: Frame & Fork CKT Crankset CKT Wheels UFO flight 23 carbon Tyres Shimano/sworks Stem Pro Handlebar CKT Seatpost CKT Saddle Prologo carbon Pedals Shimano ultegra","CKT 658 Black track bike (small)",18000,11,"NA for bikehub",NA,"CKT 658 Black track bike (small) Gauteng, Johannesburg used R 18,000 Insure from R 30.22 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kieran McKenna (6 Reviews) ","CKT 658 Black track bike (small) Gauteng, Johannesburg used R 18,000 Insure from R 30.22 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kieran McKenna (6 Reviews) ",NA,22,1,"2021-07-07 12:29:10","Gauteng","track bikes"
"137","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484930/scott-910-for-sale",222,"Your payment is held securely until you receive the goods.Info box: Frame Carbon large Fork Fox Rear Shock Fox Nude Front Derailleur Sram GX Rear Derailleur Sram GX Shifters SRAM Crankset Sram Cassette Sram Chain Sram Brakes XT Shimano Wheels 29 inch Tyres Rocket Ron Seatpost Syncro Saddle Syncro Pedals Shimano","Scott 910 for sale",38900,12,"NA for bikehub",NA,"Scott 910 for sale KwaZulu-Natal, Hillcrest, Hillcrest Central used R 38,900 Insure from R 65.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gary Dyer ","Scott 910 for sale KwaZulu-Natal, Hillcrest, Hillcrest Central used R 38,900 Insure from R 65.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gary Dyer ",NA,1,1,"2021-07-07 12:29:16","KwaZulu-Natal","dual suspension bikes"
"138","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/road-bikes/483765/look-795-with-enve-34-wheelset",224,"Your payment is held securely until you receive the goods.Info box: Frame & Fork look 795 Front Derailleur Shimano dura ace 9000 Rear Derailleur Shimano dura ace 9000 Shifters Shimano dura ace 9000 Crankset Look Zed Cassette Shimano dura ace 9000 11 speed Chain Shimano dura ace 9000 Brakes Shimano dura ace 9000 Wheels Enve 3.4 Clincher wheelset Tyres Continental GP 4000 Stem Integrated Seatpost Integrated Saddle Selle Italia monorail Pedals Look blade","Look 795 with ENVE 3.4 wheelset",75000,14,"NA for bikehub",NA,"Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ","Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ",NA,1,1,"2021-07-07 12:29:20","Limpopo","road bikes"
"139","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484584/merida-ninety-six-600-2018-29er",226,"Your payment is held securely until you receive the goods.Info box: Frame Ninety-Six Lite, aluminium 6066 hydroformed triple butted Fork Manitou Machete Comp Air, blockable, 100 mm Rear Shock Fox Performance Float, 100 mm Front Derailleur N/A Rear Derailleur Shimano SLX Shadow 11 speed Shifters Shimano SLX Rapid Fire I-Spec II Crankset Shimano SLX + 30 teeth chainring Cassette SunRace CSMX80 11 - 50 tooth Chain KMC X11-1 Brakes Shimano M500 + Shimano M500 leavers Wheels STANS ZTR Crest (Front) + Merida Comp CC (Rear) Tyres Maxxis Ardent 29x2.4 tubeless (Front) + Maxxis Ardent race 29x2.2 tubeless (Rear) Stem Merida Expert, 3D forged 6061 aluminium, 27.5 mm, -6° Handlebar Merida Expert CC, 720 mm Seatpost Merida Comp In Line, 31.6 mm Saddle Merida Sport Pedals Shimano pd-m505 SPD pedals","Merida Ninety-Six 600 2018 29er",21000,15,"NA for bikehub",NA,"Merida Ninety-Six 600 2018 29er Gauteng, Centurion, Doringkloof used R 21,000 Insure from R 35.26 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Hein.Botha ","Merida Ninety-Six 600 2018 29er Gauteng, Centurion, Doringkloof used R 21,000 Insure from R 35.26 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Hein.Botha ",NA,8,7,"2021-07-07 12:29:24","Gauteng","dual suspension bikes"
"140","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/484581/pacific-gtr-650b",227,"Your payment is held securely until you receive the goods.Info box: Frame XL Front Derailleur 7spd tourney shimano Cassette 7spd shimano","Pacific GTR 650B",3000,8,"NA for bikehub",NA,"Pacific GTR 650B Limpopo, Polokwane, Bendor Ext 10 used R 3,000 Insure from R 5.04 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Snorrevdmerwe ","Pacific GTR 650B Limpopo, Polokwane, Bendor Ext 10 used R 3,000 Insure from R 5.04 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Snorrevdmerwe ",NA,3,1,"2021-07-07 12:29:26","Limpopo","hardtail mountain bikes"
"141","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/road-bikes/484576/merida-scultua-400",228,"Your payment is held securely until you receive the goods.Info box: Front Derailleur 105 Shimano Rear Derailleur 105 Shimano Shifters 105 Shimano Crankset Shimano Cassette 105 Shimano Chain Shimano Brakes Disc","Merida Scultua 400",12800,8,"NA for bikehub",NA,"Merida Scultua 400 Gauteng, Centurion, Midstream Estate used R 12,800 Insure from R 21.49 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Espach ","Merida Scultua 400 Gauteng, Centurion, Midstream Estate used R 12,800 Insure from R 21.49 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Espach ",NA,4,1,"2021-07-07 12:29:28","Gauteng","road bikes"
"142","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/484572/specialized-diverge-expert-1x",229,"Dealer / business userInfo box: Frame & Fork Specialized FACT 9r carbon, Open Road Geometry, 12x142mm thru-axle, Future Shock Progressive suspension, 20mm of travel, flat-mount disc, BB386 Front Derailleur None Rear Derailleur SRAM Force 1, long cage Shifters SRAM Force 1 hydraulic disc w/ ICJ Crankset Praxis Zayante carbon 1X 40T Cassette SRAM XG 1150, 11-speed, 10-42t Chain KMC X11 EL, 11-speed w/ Missing Link™ Brakes SRAM Force, flat-mount disc Wheels Roval C38's carbon Tyres Sawtooth 2Bliss Ready, 700x38mm Stem Specialized Handlebar Specialized Adventure Gear Hover, 103mm drop x 70mm reach x 12d flare Seatpost S-Works CG-R, FACT carbon fiber, single-bolt, 27.2mm Saddle Henge Pedals None","SPECIALIZED DIVERGE EXPERT 1X",56000,11,"NA for bikehub",NA,"SPECIALIZED DIVERGE EXPERT 1X Western Cape, Cape Town, Kenilworth used R 56,000 Insure from R 94.02 Message Seller Sold by: FreewheelRSA Dealer / business user (25 Reviews) ","SPECIALIZED DIVERGE EXPERT 1X Western Cape, Cape Town, Kenilworth used R 56,000 Insure from R 94.02 Message Seller Sold by: FreewheelRSA Dealer / business user (25 Reviews) ",NA,131,10,"2021-07-07 12:29:30","Western Cape","gravel and cyclocross bikes"
"143","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/484568/canondale-trail-2",230,"Your payment is held securely until you receive the goods.Info box: Frame Canondale Fork Rockshox 30 gold Front Derailleur Shimano deore Rear Derailleur Shimano slx Shifters Shimano deore Crankset Shimano Cassette Shimano Brakes Shimano Wheels Alex rims Tyres Maxis Stem Canondale Handlebar Canondale Seatpost Canondale Saddle Canondale Pedals Shimano","Canondale trail 2",11000,8,"NA for bikehub",NA,"Canondale trail 2 Gauteng, Krugersdorp, Quellerie Park used R 11,000 Insure from R 18.47 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gunter Welthagen ","Canondale trail 2 Gauteng, Krugersdorp, Quellerie Park used R 11,000 Insure from R 18.47 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gunter Welthagen ",NA,1,1,"2021-07-07 12:29:33","Gauteng","hardtail mountain bikes"
"144","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/road-bikes/484558/giant-scr-road-bike",231,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Alliminium Front Derailleur Claris Rear Derailleur Claris Shifters Claris Crankset Shimano Cassette 8 speed Wheels Giant SCR Tyres Gator skin Stem Giant Seatpost Giant Saddle Giant Pedals None","Giant SCR road bike",6500,4,"NA for bikehub",NA,"Giant SCR road bike North West, Lichtenburg, Kieserville used R 6,500 Insure from R 10.91 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Japie Nieuwoudt (1 Review) ","Giant SCR road bike North West, Lichtenburg, Kieserville used R 6,500 Insure from R 10.91 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Japie Nieuwoudt (1 Review) ",NA,4,2,"2021-07-07 12:29:35","North West","road bikes"
"145","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/479016/santa-cruz-blur-c-reserve-wheels",232,"Your payment is held securely until you receive the goods.Info box: Frame Santa Cruz Blur C Fork Fox 32 Step Cast 29 Performance, 100mm, 29″, w/Remote Rear Shock FOX Float Performance Elite DPS, w/ Remote Front Derailleur NA Rear Derailleur Sram GX Shifters Sram GX Crankset Sram GX - Brand New Cassette Sram GX Chain SRAM GX Eagle, 12spd Brakes SRAM Level TL Wheels Santa Cruz Reserve 25 Tyres Maxxis Seatpost RaceFace Next Saddle Options available Pedals NA","Santa Cruz Blur C, reserve wheels",85000,9,"NA for bikehub",NA,"Santa Cruz Blur C, reserve wheels Eastern Cape, Port Elizabeth used R 85,000 Insure from R 142.72 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Puxi (8 Reviews) ","Santa Cruz Blur C, reserve wheels Eastern Cape, Port Elizabeth used R 85,000 Insure from R 142.72 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Puxi (8 Reviews) ",NA,143,4,"2021-07-07 12:29:37","Eastern Cape","dual suspension bikes"
"146","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/road-bikes/484554/argon-18-gallium-pro",233,"Your payment is held securely until you receive the goods.Info box: Front Derailleur KCNC OSPW/Ultegra Rear Derailleur Ultegra Shifters Ultegra Crankset Rotor Qrings 53/39 Cassette Sunrace 11:28 Chain KMC X11EL Wheels Mavic ksyrium SLR Tyres Panaracer Race C Evo 4 Handlebar Toseek Carbon aero handlebar Seatpost Argon 18 Carbon Saddle Specialized power pro Pedals None","Argon 18 Gallium Pro",45000,7,"NA for bikehub",NA,"Argon 18 Gallium Pro Western Cape, Cape Town, Kenilworth Upper used R 45,000 Insure from R 75.56 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mikaeel1198 (3 Reviews) ","Argon 18 Gallium Pro Western Cape, Cape Town, Kenilworth Upper used R 45,000 Insure from R 75.56 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mikaeel1198 (3 Reviews) ",NA,40,1,"2021-07-07 12:29:39","Western Cape","road bikes"
"147","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484527/cannondale-rush-275",237,"Dealer / business userInfo box: Frame Aluminium Fork Cannondale Lefty Rear Shock Fox Float RP3 Front Derailleur Sram Rear Derailleur Sram XO Shifters Sram Gripshift Crankset Shimano 3 x Cassette Shimano 9 Spd Chain Shimano Brakes Avid Juicy Wheels ZTR Crest Tyres Vittoria Barzo, Tubeless Stem Cannondale Handlebar Pro Seatpost FSA Saddle Cannondale","Cannondale Rush 27.5",12000,4,"NA for bikehub",NA,"Cannondale Rush 27.5 Western Cape, Brackenfell, Brackenfell Central used R 12,000 Insure from R 20.15 Message Seller Sold by: Geco Cycles Dealer / business user (3 Reviews) ","Cannondale Rush 27.5 Western Cape, Brackenfell, Brackenfell Central used R 12,000 Insure from R 20.15 Message Seller Sold by: Geco Cycles Dealer / business user (3 Reviews) ",NA,228,11,"2021-07-07 12:29:49","Western Cape","dual suspension bikes"
"148","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/484512/two-silverback-striders-experts-for-sale",238,"Your payment is held securely until you receive the goods.Info box: Frame Aluminium Fork SR Suntour XCR Air LOR, 100m Rear Derailleur Shimano Deore 2x10spd, Shwadow plus with clutch Shifters Shimano 2x10spd Crankset Surface alloy, 34 T, 2x10spd Cassette CSMZ800 2x10spd 11-51T ED Black Brakes Tektro MD-M275 Hydraulic disc brakes Wheels Surface Symmetrical Double wall alloy Tyres Tubeless Stem Alloy 31.8 mm Oversize, 10 deg Handlebar Alloy, Oversize, 9 deg backsweep, 5 deg rise Seatpost Alloy 30.9 mm, micro adjust, black Saddle Surface Ergo, Steel Rails Pedals Unknown","Two Silverback Striders Experts for sale",19000,5,"NA for bikehub",NA,"Two Silverback Striders Experts for sale Western Cape, Stellenbosch, Koelenhof used R 19,000 Insure from R 31.9 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Wildu_Malan ","Two Silverback Striders Experts for sale Western Cape, Stellenbosch, Koelenhof used R 19,000 Insure from R 31.9 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Wildu_Malan ",NA,1,1,"2021-07-07 12:29:52","Western Cape","hardtail mountain bikes"
"149","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484510/2020-yt-cf-pro-275-jeffsy-l",239,"Your payment is held securely until you receive the goods.Info box: Frame Carbon (LARGE) Fork RockShox Pike RCT3, Boost 15mm x 110mm, 46mm offset Rear Shock RockShox Deluxe RT3, 230mm x 60mm Rear Derailleur SRAM GX Eagle Shifters SRAM GX Eagle, 12-speed Crankset SRAM GX Eagle DUB, 175mm length Cassette SRAM XG-1275 Eagle, 10-50 tooth, 12-speed Chain SRAM GX Eagle Brakes SRAM Guide RS with Centerline rotors (200mm front and 180mm rear) Wheels e*thirteen Tyres Maxxis Minion DHF (27.5X2.50 WT) Stem Race Face Turbine Handlebar Race Face Turbine Seatpost 160mm KASHIMA Dropper Saddle SDG Fly MTN Cutout, YT custom Pedals OneUP Red","2020 YT CF PRO 27.5 - JEFFSY (L)",62500,14,"NA for bikehub",NA,"2020 YT CF PRO 27.5 - JEFFSY (L) Western Cape, Blouberg used R 62,500 Insure from R 104.94 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sax ","2020 YT CF PRO 27.5 - JEFFSY (L) Western Cape, Blouberg used R 62,500 Insure from R 104.94 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sax ",NA,5,1,"2021-07-07 12:29:54","Western Cape","dual suspension bikes"
"150","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/road-bikes/484505/scott-foil-premium-di2-xs-with-power-crank-65kg",240,"Dealer / business userInfo box: Frame & Fork Carbon Front Derailleur Di2 Rear Derailleur Dura-Ace Shifters Dura-Ace 11 Spd Crankset Dura-Ace. SHM R9100 Stages Crank SPM1 Cassette Shimano Dura-Ace Chain Dura-Ace Brakes Dura-Ace Wheels Shimano Dura-Ace C35 Race/Zipp 303 Clincher Training Wheelset Stem Syncros Integrated Handlebar Syncros Seatpost Syncros Carbon Saddle Pro Falcon","Scott Foil Premium Di2 (XS with power crank) 6.5kg",43000,4,"NA for bikehub",NA,"Scott Foil Premium Di2 (XS with power crank) 6.5kg Western Cape, Brackenfell, Brackenfell Central used R 43,000 Insure from R 72.2 Message Seller Sold by: Geco Cycles Dealer / business user (3 Reviews) ","Scott Foil Premium Di2 (XS with power crank) 6.5kg Western Cape, Brackenfell, Brackenfell Central used R 43,000 Insure from R 72.2 Message Seller Sold by: Geco Cycles Dealer / business user (3 Reviews) ",NA,228,11,"2021-07-07 12:29:56","Western Cape","road bikes"
"151","https://bikehub.co.za/classifieds/g/bikes?page=11",11,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484515/mtb-silverback-sido-3-29er-size-small",241,"Your payment is held securely until you receive the goods.Info box: Frame SILVERBACK SIDO 3 Fork ROCK SHOCK RECON Rear Shock ROCK SHOX MONARCH Front Derailleur DEORE Rear Derailleur DEORE Shifters DEORE Crankset DEORE 2 X 10 Cassette SHIMANO 10 SPEED Chain SHIMANO Brakes SHIMANO Wheels SECTOR Tyres MAXXIS SPHINX Stem SECTOR ALLOY Handlebar SECTOR ALLOY Seatpost SECTOR ALLOY Saddle SECTOR Pedals As per pic","MTB Silverback Sido 3 - 29er - Size Small",21500,6,"NA for bikehub",NA,"MTB Silverback Sido 3 - 29er - Size Small KwaZulu-Natal, Hillcrest used R 21,500 Insure from R 36.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mr. V (1 Review) ","MTB Silverback Sido 3 - 29er - Size Small KwaZulu-Natal, Hillcrest used R 21,500 Insure from R 36.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mr. V (1 Review) ",NA,6,1,"2021-07-07 12:29:58","KwaZulu-Natal","dual suspension bikes"
"152","https://bikehub.co.za/classifieds/g/bikes?page=12",12,"https://bikehub.co.za/classifieds/item/road-bikes/484276/scott-speedster-with-c1-carbon-fork",243,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Scott speedster Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano Crankset shimano Cassette shimano Chain shimano Brakes Shimano Wheels R5000 Tyres continental Stem scott Handlebar scott Seatpost scott Saddle fizik Pedals Shimano","Scott Speedster with C1 carbon fork",5250,5,"NA for bikehub",NA,"Scott Speedster with C1 carbon fork Western Cape, Somerset West, Audas Estate used R 5,250 Insure from R 8.82 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: paul langeveld ","Scott Speedster with C1 carbon fork Western Cape, Somerset West, Audas Estate used R 5,250 Insure from R 8.82 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: paul langeveld ",NA,1,1,"2021-07-07 12:30:02","Western Cape","road bikes"
"153","https://bikehub.co.za/classifieds/g/bikes?page=12",12,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/469839/2015-bmc-fs01-super-customised",244,"Your payment is held securely until you receive the goods.Info box: Frame BMC fs01 Fork Sram RS1 Rear Shock Fox 100mm Rear Derailleur Sram XX1 Shifters Sram XX1 Crankset Rotor REX1 Crankset with oval Q ring (32 teeth) Cassette Sram XX1 Brakes Sram Guide Brakes Wheels Enve M60 Tyres Vittoria Saguaro and Schwalbe Rocket Ron Seatpost Sram Hydraulic dropper Post Saddle FiziK Pedals Crank Brother Egg beater 11's","2015 BMC FS01 - Super Customised",44000,6,"NA for bikehub",NA,"2015 BMC FS01 - Super Customised KwaZulu-Natal, Durban used R 44,000 Insure from R 73.88 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mat_withone_t ","2015 BMC FS01 - Super Customised KwaZulu-Natal, Durban used R 44,000 Insure from R 73.88 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mat_withone_t ",NA,1,1,"2021-07-07 12:30:04","KwaZulu-Natal","dual suspension bikes"
"154","https://bikehub.co.za/classifieds/g/bikes?page=12",12,"https://bikehub.co.za/classifieds/item/road-bikes/483765/look-795-with-enve-34-wheelset",245,"Your payment is held securely until you receive the goods.Info box: Frame & Fork look 795 Front Derailleur Shimano dura ace 9000 Rear Derailleur Shimano dura ace 9000 Shifters Shimano dura ace 9000 Crankset Look Zed Cassette Shimano dura ace 9000 11 speed Chain Shimano dura ace 9000 Brakes Shimano dura ace 9000 Wheels Enve 3.4 Clincher wheelset Tyres Continental GP 4000 Stem Integrated Seatpost Integrated Saddle Selle Italia monorail Pedals Look blade","Look 795 with ENVE 3.4 wheelset",75000,14,"NA for bikehub",NA,"Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ","Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ",NA,1,1,"2021-07-07 12:30:06","Limpopo","road bikes"
"155","https://bikehub.co.za/classifieds/g/bikes?page=12",12,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/484482/giant-trinity-advanced-pro-m",248,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Giant Trinity Advanved Carbon Front Derailleur Ultegra Rear Derailleur Ultegra Shifters Giant TT shifters Crankset Sram Force 55/42 Cassette Ultegra 11/28 Chain Shimano 105 Brakes Giant aero brakes Wheels Roval CLX 40 carbon clincher(rear only) Stem Giant Handlebar Giant Seatpost Giant Saddle ISM 1.0 Pedals Shimano Ultegra","Giant Trinity Advanced Pro (M)",19000,1,"NA for bikehub",NA,"Giant Trinity Advanced Pro (M) Gauteng, Randburg used R 19,000 Insure from R 31.9 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: tjstander (1 Review) ","Giant Trinity Advanced Pro (M) Gauteng, Randburg used R 19,000 Insure from R 31.9 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: tjstander (1 Review) ",NA,15,1,"2021-07-07 12:30:12","Gauteng","triathlon and time trial bikes"
"156","https://bikehub.co.za/classifieds/g/bikes?page=12",12,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/446335/titan-comp-s",249,"Dealer / business userInfo box: Frame Titan Aluminum, disc Fork SR Suntour Raidon Air Front Derailleur Shimano Rear Derailleur Sram X7 Shifters Sram X7 Crankset Sram Brakes Shimano Hydraulic Disc Brakes","Titan Comp (S)",8500,0,"NA for bikehub",NA,"Titan Comp (S) Gauteng, Johannesburg used R 8,500 Insure from R 14.27 Message Seller Sold by: thebikegarage Dealer / business user (59 Reviews) ","Titan Comp (S) Gauteng, Johannesburg used R 8,500 Insure from R 14.27 Message Seller Sold by: thebikegarage Dealer / business user (59 Reviews) ",NA,85,43,"2021-07-07 12:30:14","Gauteng","hardtail mountain bikes"
