"","link","page","ad_url","ad_number","text","title","price","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"250","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/road-bikes/454487/carbon-trek-madone-54-ultegra-di2-power-meter",343,"Your payment is held securely until you receive the goods.Info box: Frame & Fork carbon Front Derailleur Shimano ultegra 10 spd Rear Derailleur shimano ultegra Shifters shimano ultegra di2 Crankset Sram Quarq Riken Power Meter - GXP BB Cassette shimano Chain shimano Brakes Shimano Ultegra Wheels Bontrager RL Tyres Gatorskin Handlebar Bontrager RL Seatpost Trek Saddle specialized POWER Expert Pedals Time","Carbon Trek Madone 54""  Ultegra Di2 & Power Meter",43000,6,"NA for bikehub",NA,"Carbon Trek Madone 54"" Ultegra Di2 & Power Meter Gauteng, Midrand, Kyalami AH used R 43,000 Insure from R 72.2 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: tessmack (1 Review) ","Carbon Trek Madone 54"" Ultegra Di2 & Power Meter Gauteng, Midrand, Kyalami AH used R 43,000 Insure from R 72.2 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: tessmack (1 Review) ",NA,34,3,"2021-09-06 12:29:40","Gauteng","road bikes"
"251","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/496383/2020-giant-anthem-2-29",344,"Dealer / business userInfo box: Fork Fox 32 Float SC Performance, 100mm Rear Shock Fox Float DPS Performance Rear Derailleur Shimano SLX Shifters Shimano SLX Crankset Shimano SLX 32t Cassette Shimano SLX Brakes Shimano MT500","2020 Giant Anthem 2 29",49500,3,"NA for bikehub",NA,"2020 Giant Anthem 2 29 Western Cape, Durbanville new R 49,500 Insure from R 83.11 Message Seller Phone Number Sold by: Recycles Dealer / business user (2 Reviews) ","2020 Giant Anthem 2 29 Western Cape, Durbanville new R 49,500 Insure from R 83.11 Message Seller Phone Number Sold by: Recycles Dealer / business user (2 Reviews) ",NA,248,7,"2021-09-06 12:29:41","Western Cape","dual suspension bikes"
"252","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/road-bikes/496390/bianchi-c2c",345,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Campy Veloce Rear Derailleur Campy Veloce Shifters Campy Veloce Crankset FSA Omega 172.5 Cassette Campy Veloce 10sp Chain Campagnolo Brakes Campagnolo Pedals Shimano","Bianchi C2C",20000,11,"NA for bikehub",NA,"Bianchi C2C Gauteng, Eikenhof, Eye Of Africa Estate used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bekker (1 Review) ","Bianchi C2C Gauteng, Eikenhof, Eye Of Africa Estate used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bekker (1 Review) ",NA,5,1,"2021-09-06 12:29:43","Gauteng","road bikes"
"253","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/road-bikes/496376/vortex-omega",348,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminum Front Derailleur Shimano tiagra Rear Derailleur Shimano 105 Shifters 9speed Shimano Tiagra Crankset Shimano Cassette 9speed shimano Chain Shimano Brakes Rim shimano Wheels Alexrums Stem Shimani Seatpost Aluminum Saddle VeloPlush Pedals BTwin","Vortex omega",2700,8,"NA for bikehub",NA,"Vortex omega Gauteng, Pretoria, Danville used R 2,700 Insure from R 4.53 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johan seeley ","Vortex omega Gauteng, Pretoria, Danville used R 2,700 Insure from R 4.53 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johan seeley ",NA,2,1,"2021-09-06 12:29:47","Gauteng","road bikes"
"254","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/road-bikes/496370/s-works-sl6",349,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Sworks Sl6 Front Derailleur Ultegra R8000 Rear Derailleur Ultegra R8000 Shifters Ultegra R8000 Crankset Ultegra R8000 Cassette 105 Chain Ultegra Brakes Ultegra R8000 Wheels Velosa 50mm, American classic, ""Mavic"" Tyres Gator Skin Stem Eston 80mm Handlebar FSA Carbon Seatpost S works Saddle Fizik Aliante R1 Carbon Braided Bike Saddle Pedals Look Keo Carbon","S Works SL6",55000,4,"NA for bikehub",NA,"S Works SL6 KwaZulu-Natal, Amanzimtoti, Warner Beach used R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sackaroonie (1 Review) ","S Works SL6 KwaZulu-Natal, Amanzimtoti, Warner Beach used R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sackaroonie (1 Review) ",NA,16,1,"2021-09-06 12:29:48","KwaZulu-Natal","road bikes"
"255","https://bikehub.co.za/classifieds/g/bikes?page=16",16,"https://bikehub.co.za/classifieds/item/road-bikes/478165/specialized-tarmac-elite-56cm",351,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Specialized","Specialized Tarmac Elite 56cm",22500,5,"NA for bikehub",NA,"Specialized Tarmac Elite 56cm Western Cape, Blouberg, Table View used R 22,500 Insure from R 37.78 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: wayneab01 ","Specialized Tarmac Elite 56cm Western Cape, Blouberg, Table View used R 22,500 Insure from R 37.78 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: wayneab01 ",NA,2,1,"2021-09-06 12:29:51","Western Cape","road bikes"
"256","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/495791/2016-specialized-carbon-ruby-sport-51cm",353,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Specialized FACT 9r carbon, FACT construction, Women's Endurance Geometry, women's layup, Zertz, OSBB Front Derailleur Shimano 105, 11-speed Rear Derailleur Shimano 105, 11-speed, long cage Shifters Shimano 105 STI, 11-speed Crankset FSA Gossamer Pro, BB30, 50/34T Cassette Shimano 105, 11-speed, 11-32t Chain Shimano 105, 11-speed Brakes AXIS 1.0 Wheels AXIS 2.0 Tyres Specialized Espoir Elite, 60TPI, folding bead, double BlackBelt protection, 700x25mm Stem Specialized Comp Multi, 3D forged alloy, 4-bolt, 12-degree rise Handlebar Specialized Women's Comp, shallow drop, alloy, 123mm drop, 75mm reach Seatpost Specialized CG-R, FACT carbon, single bolt, 27.2mm Saddle Body Geometry Women's Lithia Comp Gel, hollow Cr-Mo rails, 155mm Pedals NA","2016 Specialized Carbon Ruby Sport 51cm",16500,6,"NA for bikehub",NA,"2016 Specialized Carbon Ruby Sport 51cm Western Cape, Cape Town used R 16,500 Insure from R 27.7 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: AJY1207 (1 Review) ","2016 Specialized Carbon Ruby Sport 51cm Western Cape, Cape Town used R 16,500 Insure from R 27.7 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: AJY1207 (1 Review) ",NA,10,1,"2021-09-06 12:29:54","Western Cape","road bikes"
"257","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/491854/carbon-scott-900-carbon-wheels-new-drivetrain",354,NA,NA,NA,NA,"NA for bikehub",NA,NA,NA,NA,NA,NA,NA,"NA","dual suspension bikes"
"258","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/496403/scott-scale-910-xl-carbon-29er-mtb",355,"Your payment is held securely until you receive the goods.Info box: Frame Scott Scale 910 Fork Fox Float 32 Front Derailleur Shimano XT Rear Derailleur Shimano XT Shifters Shimano XT Crankset Shimano XT Cassette Shimano XT Chain Shimano XT Brakes Shimano XT Wheels Syncros Tyres Vittoria Saguaro (front) and Chaoyang Double Hammer (rear) Stem Suyncros Handlebar Syncros Seatpost Syncros Saddle Syncros Pedals Shimano XT","Scott Scale 910 (XL) Carbon 29er MTB",16000,3,"NA for bikehub",NA,"Scott Scale 910 (XL) Carbon 29er MTB Eastern Cape, Jeffreys Bay, Wavecrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: altusventer ","Scott Scale 910 (XL) Carbon 29er MTB Eastern Cape, Jeffreys Bay, Wavecrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: altusventer ",NA,2,1,"2021-09-06 12:29:56","Eastern Cape","hardtail mountain bikes"
"259","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/40784/swift-carbon-neurogen-timetrial-bike-large",356,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Swift Carbon Neurogen with Integrated Fork Front Derailleur Sram Force Groupset Rear Derailleur Sram Force Groupset Shifters Sram TT 900 Shifters & Break Levers Crankset SRAM Red Powerglide Cassette Sram Force Groupset Brakes TRP TT Integrated V-brake Wheels Easton EA70 Wheels Tyres Continental Gatorskin Handlebar Integrated Neurogen Carbon Handlebar Saddle Prologo NAGO EVO TTR Pedals Look","Swift Carbon Neurogen TimeTrial Bike (Large)",29000,5,"NA for bikehub",NA,"Swift Carbon Neurogen TimeTrial Bike (Large) Western Cape, Cape Town, Foreshore used R 29,000 Insure from R 48.69 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gabriel Wessels ","Swift Carbon Neurogen TimeTrial Bike (Large) Western Cape, Cape Town, Foreshore used R 29,000 Insure from R 48.69 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gabriel Wessels ",NA,1,1,"2021-09-06 12:29:58","Western Cape","triathlon and time trial bikes"
"260","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/489342/kross-vento-tm-addtion-2020",360,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Full Carbon frame Front Derailleur Ultegra R8000 Disc Rear Derailleur Ultegra R8000 Disc Shifters Ultegra R8000 Disc Crankset Ultegra R8000 Disc 172.5 52/36 Cassette Ultegra R8000 Disc 11 speed Chain Ultegra R8000 Disc Brakes Ultegra R8000 Disc Wheels Dt Swiss Tyres Scwalbe Pro one Stem Zipp Handlebar Zipp Seatpost Zipp Saddle Fizik Antares Pedals N/A","Kross Vento TM addtion 2020",36000,11,"NA for bikehub",NA,"Kross Vento TM addtion 2020 Western Cape, Paarl new R 36,000 Insure from R 60.44 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rainier Neethling (19 Reviews) ","Kross Vento TM addtion 2020 Western Cape, Paarl new R 36,000 Insure from R 60.44 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rainier Neethling (19 Reviews) ",NA,106,1,"2021-09-06 12:30:03","Western Cape","road bikes"
"261","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/496347/giant-trance-e",361,"Your payment is held securely until you receive the goods.Info box: Frame Alloy Fork Fox 36 Rear Shock Fox Rear Derailleur Deore XT 12 speed Shifters Deore xt","Giant trance E",72000,8,"NA for bikehub",NA,"Giant trance E Gauteng, Centurion used R 72,000 Insure from R 120.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DaRoadyDude (4 Reviews) ","Giant trance E Gauteng, Centurion used R 72,000 Insure from R 120.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DaRoadyDude (4 Reviews) ",NA,85,3,"2021-09-06 12:30:05","Gauteng","dual suspension bikes"
"262","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/tandem-road-bikes/490200/cannondale-rt-1000",363,"Dealer / business userInfo box: Frame & Fork Alloy Front Derailleur Shimano 105 Rear Derailleur Shimano XT Shifters Shimano 105 Crankset Shimano Cassette 9 Speed Shimano Chain Shimano Wheels Hub Shimano/ Rim Mavic Tyres Hutchinson Sector Stem Item/GooD Handlebar Deda/GooD","Cannondale RT 1000",10000,7,"NA for bikehub",NA,"Cannondale RT 1000 Gauteng, Pretoria used R 10,000 Insure from R 16.79 Message Seller Phone Number Sold by: rebicycles Dealer / business user (15 Reviews) ","Cannondale RT 1000 Gauteng, Pretoria used R 10,000 Insure from R 16.79 Message Seller Phone Number Sold by: rebicycles Dealer / business user (15 Reviews) ",NA,92,6,"2021-09-06 12:30:08","Gauteng","tandem road bikes"
"263","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/496325/xl-full-carbon-scott-cr1-in-mint-condition-2016",365,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Full carbon Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano 105 Crankset Shimano 105 Cassette Shimano 105 Chain Shimano Brakes Shimano 105 Wheels Syncros Tyres Continental gatorskin 700x25c Stem Control Tech Handlebar Syncros Seatpost Syncros","XL full carbon Scott CR1 in mint condition (2016)",20000,3,"NA for bikehub",NA,"XL full carbon Scott CR1 in mint condition (2016) Gauteng, Pretoria, Menlo Park used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jc@landman.org.za ","XL full carbon Scott CR1 in mint condition (2016) Gauteng, Pretoria, Menlo Park used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jc@landman.org.za ",NA,1,1,"2021-09-06 12:30:11","Gauteng","road bikes"
"264","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/490377/qr-cd-01-full-carbon",366,"Your payment is held securely until you receive the goods.Info box: Frame & Fork QR full carbon Front Derailleur Sram red Rear Derailleur Sram red Shifters Sram red Crankset Vision 54 T Cassette Shimano Ultegra Brakes TRD full carbon Wheels Reynolds full carbon Stem Eaton Handlebar Easton","QR CD 01 full carbon",17000,9,"NA for bikehub",NA,"QR CD 01 full carbon Gauteng, Germiston, Lambton used R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: WouterSmit ","QR CD 01 full carbon Gauteng, Germiston, Lambton used R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: WouterSmit ",NA,35,2,"2021-09-06 12:30:12","Gauteng","triathlon and time trial bikes"
"265","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/490071/gt-pro-bb30-full-carbon",367,"Your payment is held securely until you receive the goods.Info box: Frame & Fork GT Pro BB30 Front Derailleur 105 Rear Derailleur 105 Shifters 105 Crankset Tiagra Cassette 105 Brakes Tiagra","GT Pro BB30 full carbon",11500,5,"NA for bikehub",NA,"GT Pro BB30 full carbon Gauteng, Germiston, Lambton used R 11,500 Insure from R 19.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: WouterSmit ","GT Pro BB30 full carbon Gauteng, Germiston, Lambton used R 11,500 Insure from R 19.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: WouterSmit ",NA,35,2,"2021-09-06 12:30:13","Gauteng","road bikes"
"266","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/484302/scott-addict-20-disc-2021-small-52cm",368,"Your payment is held securely until you receive the goods.Info box: Frame & Fork HMX Front Derailleur Sram Force Rear Derailleur Sram Force Shifters Sram Force Cassette 12 Speed Sram Force Chain Sram Force Brakes Sram Force Disc Wheels Syncros Stem Intergrated syncros Seatpost as specced Saddle as specced Pedals None","Scott Addict 20 Disc 2021 (small 52cm)",75000,1,"NA for bikehub",NA,"Scott Addict 20 Disc 2021 (small 52cm) Eastern Cape, Port Elizabeth used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Lolly27 (7 Reviews) ","Scott Addict 20 Disc 2021 (small 52cm) Eastern Cape, Port Elizabeth used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Lolly27 (7 Reviews) ",NA,127,1,"2021-09-06 12:30:15","Eastern Cape","road bikes"
"267","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/490442/scott-spark-950-upgraded",369,"Your payment is held securely until you receive the goods.Info box: Frame Spark 3 Alloy SL 6011, Custom Butted HydroformedTubes, Tapered Headtube / BB92 / Boost 12x148mm, 2.6” tre compatible Fork RockShox Revelation RL3 Air, custom Charger 3-Modes Damper, 15x110mm Maxle Lite / 42mm offset / Tapered steerer, Lockout / Reb. Adj. / 130mm travel Rear Shock FOX Float EVOL Performace Trunnion, 3 modes / Lockout-Trail-Descend, DPS / Reb. Adj., Travel 120mm / 165X45mm Front Derailleur Non Rear Derailleur SRAM GX / Eagle 12 Speed Shifters SRAM NX Eagle Trigger Crankset SRAM X1 Eagle DUB Boost, 32T Cassette SRAM SX-PG1210 / 11-50 T Chain SRAM CN NX Eagle Brakes Hope tech3 x2 Wheels Syncros X-25 / 32H / 25mm Tyres Front:maxxis dhf 2.50, Rear maxxis aggressor 2.50 Stem Spank spline 35 Handlebar Spank oozy trail 35 Seatpost Syncros Duncan Dropper Post 2.0, 31.6mm Saddle Sector s Pedals Not included","Scott spark 950 **upgraded**",45200,10,"NA for bikehub",NA,"Scott spark 950 **upgraded** Gauteng, Centurion, Zwartkop used R 45,200 Insure from R 75.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jobert Viljoen (2 Reviews) ","Scott spark 950 **upgraded** Gauteng, Centurion, Zwartkop used R 45,200 Insure from R 75.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jobert Viljoen (2 Reviews) ",NA,12,1,"2021-09-06 12:30:16","Gauteng","dual suspension bikes"
"268","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/490502/commencal-meta-tr29-custom",372,"Your payment is held securely until you receive the goods.Info box: Frame Raw brushed aluminium Fork Rockshox Debonair 150mm Pike Rear Shock Rockshox Super Deluxe 210 x 55mm Front Derailleur N/A Rear Derailleur Sram eagle Xo1 12speed Shifters Sram eagle GX Crankset Truvativ Descendant 6k 175mm Cassette Sram eagle Xg1295 XO1 12spd Chain Sram eagle GX Brakes Magura MT5 with Storm HC 180mm rotors Wheels Raceface ARC30 rims (Hope Fortus 30 decals) laced to red Hope pro4's Tyres Maxxis Minion DHR ii 2.4 back and front Stem Ride Alpha 31.8mm Handlebar Ride Alpha 800mm Seatpost Raceface turbine 170mm dropper Saddle WTB Silverado team 143mm Pedals None","Commencal Meta TR29 custom",62000,11,"NA for bikehub",NA,"Commencal Meta TR29 custom Eastern Cape, Port Elizabeth used R 62,000 Insure from R 104.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: markrm9 (5 Reviews) ","Commencal Meta TR29 custom Eastern Cape, Port Elizabeth used R 62,000 Insure from R 104.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: markrm9 (5 Reviews) ",NA,30,4,"2021-09-06 12:30:21","Eastern Cape","dual suspension bikes"
"269","https://bikehub.co.za/classifieds/g/bikes?page=17",17,"https://bikehub.co.za/classifieds/item/road-bikes/496316/spesialized-s-works-xlarge",374,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Spesialized S Works Carbon Front Derailleur Dura-ace Rear Derailleur Dura-ace 10 speed Shifters Ultegra 2x10 Crankset Dura-ace 39T-53T Cassette Shimano Chain Shimano Brakes Dura Ace Wheels Bontrager Affinity TLR Tyres Bontrager R3 Seatpost Specialized Saddle Fabric Scoop","Spesialized S-Works XLarge",20000,7,"NA for bikehub",NA,"Spesialized S-Works XLarge Western Cape, Worcester, Worcester Central used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Werner Rall ","Spesialized S-Works XLarge Western Cape, Worcester, Worcester Central used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Werner Rall ",NA,7,2,"2021-09-06 12:30:24","Western Cape","road bikes"
"270","https://bikehub.co.za/classifieds/g/bikes?page=18",18,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/496863/trek-topfuel",376,"Your payment is held securely until you receive the goods.Info box: Frame Topfuel Fork Rockshock Rear Shock Rock Shox Monarch Front Derailleur None Rear Derailleur SRAM GX Shifters SRAM GX Crankset SRAM GX Cassette 12 spd Eagle Chain SRAM Eagle Brakes Shimano XT Wheels Carbon DEED Tyres Maxxis Stem Giant Alu Handlebar Ritchey Carbon Seatpost Ti PRO Lite 8000 Saddle None Pedals None","Trek Topfuel",38000,6,"NA for bikehub",NA,"Trek Topfuel Western Cape, Stellenbosch, Krigeville used R 38,000 Insure from R 63.8 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Heleen (1 Review) ","Trek Topfuel Western Cape, Stellenbosch, Krigeville used R 38,000 Insure from R 63.8 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Heleen (1 Review) ",NA,26,1,"2021-09-06 12:30:26","Western Cape","dual suspension bikes"
"271","https://bikehub.co.za/classifieds/g/bikes?page=18",18,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/494745/scott-scale-950-2020",377,"Your payment is held securely until you receive the goods.Info box: Frame SCOTT SCALE ALLOY Fork Fox 32 Rhythm 100mm Front Derailleur None Rear Derailleur SHIMANO XT Shifters SHIMANO SLX Crankset SHIMANO FC-MT610 32T Cassette SHIMANO SLX Chain SHIMANO SLX Brakes SHIMANO MT 501 Wheels SYNCROSS 32H Tyres MAXXIS REKON RACE 2.25 Stem SYNCROSS Handlebar SYNCROSS 740MM Seatpost SYNCROSS Saddle SYNCROSS BELCARRA REGULAR Pedals Stock Femin Plastic Pedals","Scott Scale 950 2020",21000,6,"NA for bikehub",NA,"Scott Scale 950 2020 Western Cape, Clanwilliam used R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: figjam_sa ","Scott Scale 950 2020 Western Cape, Clanwilliam used R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: figjam_sa ",NA,2,1,"2021-09-06 12:30:28","Western Cape","hardtail mountain bikes"
"272","https://bikehub.co.za/classifieds/g/bikes?page=18",18,"https://bikehub.co.za/classifieds/item/road-bikes/491214/road-bikes-for-sale",378,NA,NA,NA,NA,"NA for bikehub",NA,NA,NA,NA,NA,NA,NA,"NA","road bikes"
"273","https://bikehub.co.za/classifieds/g/bikes?page=18",18,"https://bikehub.co.za/classifieds/item/road-bikes/496314/trek-domane-sl-2017-size-58",379,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Shimano 6800 Rear Derailleur Shimano 6800 Shifters Shimano 6800 STI Crankset Shimano 6800 50/34 Cassette Shimano 6800 11-32 Chain Shimano 6800 HG Brakes shimano 6800 rim Wheels Bontrager clincher Tyres Continental GP Stem Bontrager alloy Handlebar Bontrager alloy Seatpost Bontrager mast Saddle Bontrager Pedals Shimano","Trek Domane SL 2017 size 58",22500,NA,"NA for bikehub",NA,"Trek Domane SL 2017 size 58 Western Cape, Cape Town, Kreupelbosch used R 22,500 Insure from R 37.78 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jchrobok ","Trek Domane SL 2017 size 58 Western Cape, Cape Town, Kreupelbosch used R 22,500 Insure from R 37.78 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jchrobok ",NA,1,1,"2021-09-06 12:30:31","Western Cape","road bikes"
"274","https://bikehub.co.za/classifieds/g/bikes?page=18",18,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/496293/momsen-vipa-trail",380,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fork Rockshox Rear Shock Fox float Front Derailleur N/a Rear Derailleur Xt Shifters Xt Crankset Xtr Cassette Xt Chain Xt Brakes Shimano 500 Wheels Alex rims Tyres Vittoria Stem Ritchey Handlebar Momsen Seatpost Momsen Saddle Momsen Pedals Xt","Momsen vipa trail",35000,3,"NA for bikehub",NA,"Momsen vipa trail Gauteng, Johannesburg, Greenside used R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ShaheenBhyat ","Momsen vipa trail Gauteng, Johannesburg, Greenside used R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ShaheenBhyat ",NA,6,1,"2021-09-06 12:30:32","Gauteng","dual suspension bikes"
